evento_id,session_id,cliente_id,evento,pagina,dispositivo,data_evento
2327,session_2722,332,page_view,/checkout,mobile,2024-01-12 22:00:00
2328,session_3478,379,page_view,/categoria,desktop,2024-08-17 21:00:00
2329,session_1661,,begin_checkout,/checkout,desktop,2024-11-11 00:00:00
2330,session_4314,,add_to_cart,/home,desktop,2024-07-18 10:00:00
2331,session_7125,,add_to_cart,/produto,desktop,2024-10-03 04:00:00
2332,session_6759,493,add_to_cart,/categoria,desktop,2024-01-14 07:00:00
2333,session_89,360,add_to_cart,/carrinho,mobile,2024-01-03 23:00:00
2334,session_5680,,page_view,/checkout,mobile,2024-09-22 20:00:00
2335,session_8116,,view_item,/categoria,mobile,2025-01-20 06:00:00
2336,session_5352,,view_item,/checkout,mobile,2024-02-25 05:00:00
2337,session_5809,,page_view,/carrinho,mobile,2025-01-14 15:00:00
2338,session_2946,,add_to_cart,/home,mobile,2024-03-16 18:00:00
2339,session_1842,,page_view,/categoria,mobile,2024-10-28 21:00:00
2340,session_5107,291,begin_checkout,/checkout,mobile,2024-03-31 10:00:00
2341,session_7862,,begin_checkout,/produto,mobile,2024-09-24 20:00:00
2342,session_9998,,page_view,/categoria,mobile,2024-03-02 22:00:00
2343,session_1570,,page_view,/categoria,mobile,2024-12-28 02:00:00
2344,session_5923,,page_view,/home,desktop,2024-05-08 03:00:00
2345,session_2353,,begin_checkout,/produto,desktop,2025-01-14 14:00:00
2346,session_4281,,page_view,/checkout,desktop,2024-03-29 01:00:00
2347,session_8247,,view_item,/checkout,tablet,2024-06-11 13:00:00
2348,session_6520,238,page_view,/produto,mobile,2024-08-25 03:00:00
2349,session_5920,,page_view,/carrinho,mobile,2024-02-26 20:00:00
2350,session_5383,,page_view,/categoria,mobile,2024-09-19 02:00:00
2351,session_3971,,view_item,/checkout,mobile,2024-07-08 19:00:00
2352,session_3976,,purchase,/checkout,desktop,2024-10-10 10:00:00
2353,session_6823,277,begin_checkout,/home,mobile,2024-03-20 20:00:00
2354,session_8131,44,view_item,/produto,desktop,2024-03-28 17:00:00
2355,session_778,,page_view,/categoria,desktop,2024-08-28 23:00:00
2356,session_2162,,purchase,/home,mobile,2024-07-11 12:00:00
2357,session_446,287,begin_checkout,/carrinho,mobile,2024-04-21 13:00:00
2358,session_3257,,page_view,/checkout,mobile,2024-03-08 19:00:00
2359,session_353,,begin_checkout,/home,mobile,2024-03-17 08:00:00
2360,session_5165,71,begin_checkout,/carrinho,mobile,2024-03-14 03:00:00
2361,session_5460,165,page_view,/categoria,mobile,2024-08-12 06:00:00
2362,session_3585,279,add_to_cart,/home,desktop,2024-03-25 06:00:00
2363,session_3081,,page_view,/produto,desktop,2024-10-21 21:00:00
2364,session_5666,242,page_view,/produto,desktop,2024-11-21 08:00:00
2365,session_2185,308,page_view,/home,mobile,2024-04-18 07:00:00
2366,session_8531,66,page_view,/produto,mobile,2024-01-03 02:00:00
2367,session_3476,238,purchase,/carrinho,mobile,2024-07-13 04:00:00
2368,session_643,,add_to_cart,/home,desktop,2024-02-04 18:00:00
2369,session_7088,292,view_item,/categoria,desktop,2024-02-23 08:00:00
2370,session_2341,102,begin_checkout,/checkout,mobile,2024-06-24 12:00:00
2371,session_6082,508,add_to_cart,/checkout,mobile,2024-02-15 15:00:00
2372,session_128,,page_view,/home,mobile,2024-03-26 04:00:00
2373,session_445,,page_view,/home,mobile,2024-12-08 07:00:00
2374,session_3608,526,add_to_cart,/carrinho,mobile,2024-03-04 11:00:00
2375,session_6962,,begin_checkout,/carrinho,desktop,2024-06-01 09:00:00
2376,session_3652,121,page_view,/home,mobile,2024-08-18 08:00:00
2377,session_6606,,purchase,/produto,mobile,2024-02-26 05:00:00
2378,session_3143,,begin_checkout,/categoria,desktop,2024-04-26 17:00:00
2379,session_550,522,page_view,/categoria,mobile,2024-11-27 03:00:00
2380,session_2870,,page_view,/carrinho,desktop,2024-04-04 14:00:00
2381,session_3161,267,page_view,/produto,desktop,2024-03-24 05:00:00
2382,session_5691,451,page_view,/carrinho,mobile,2024-12-31 00:00:00
2383,session_4112,,add_to_cart,/home,mobile,2024-08-20 13:00:00
2384,session_4044,106,purchase,/home,mobile,2025-01-25 10:00:00
2385,session_7721,249,add_to_cart,/categoria,mobile,2024-04-03 20:00:00
2386,session_8312,,add_to_cart,/home,mobile,2024-01-10 04:00:00
2387,session_8220,,page_view,/home,mobile,2024-11-30 20:00:00
2388,session_9672,,begin_checkout,/produto,mobile,2024-02-27 17:00:00
2389,session_3442,,page_view,/home,mobile,2024-04-23 16:00:00
2390,session_6742,,page_view,/categoria,mobile,2024-12-25 19:00:00
2391,session_5938,292,purchase,/checkout,mobile,2024-08-02 06:00:00
2392,session_4456,268,page_view,/categoria,tablet,2024-02-15 03:00:00
2393,session_5495,,page_view,/produto,desktop,2024-07-04 03:00:00
2394,session_4291,160,page_view,/home,desktop,2024-09-07 02:00:00
2395,session_5362,365,begin_checkout,/home,mobile,2024-07-22 13:00:00
2396,session_1309,,add_to_cart,/home,mobile,2024-10-03 23:00:00
2397,session_3522,,page_view,/carrinho,desktop,2024-05-16 07:00:00
2398,session_6810,,purchase,/carrinho,mobile,2024-06-07 01:00:00
2399,session_2379,492,begin_checkout,/checkout,mobile,2024-09-04 00:00:00
2400,session_2038,93,page_view,/carrinho,mobile,2024-07-01 06:00:00
2401,session_9431,,page_view,/carrinho,mobile,2024-01-12 03:00:00
2402,session_7487,387,add_to_cart,/produto,mobile,2024-11-17 15:00:00
2403,session_756,452,page_view,/categoria,mobile,2024-10-09 05:00:00
2404,session_8262,505,page_view,/categoria,desktop,2024-12-11 01:00:00
2405,session_7227,,view_item,/checkout,desktop,2024-07-24 11:00:00
2406,session_4627,295,page_view,/produto,desktop,2025-01-04 23:00:00
2407,session_5953,511,add_to_cart,/home,mobile,2024-01-27 19:00:00
2408,session_6775,,begin_checkout,/checkout,mobile,2024-07-25 11:00:00
2409,session_1402,196,view_item,/categoria,desktop,2024-01-04 02:00:00
2410,session_7596,,page_view,/categoria,desktop,2024-11-08 07:00:00
2411,session_3595,457,page_view,/categoria,mobile,2024-10-04 11:00:00
2412,session_6501,462,add_to_cart,/home,mobile,2024-10-10 03:00:00
2413,session_9836,231,page_view,/categoria,desktop,2024-09-28 20:00:00
2414,session_3153,160,begin_checkout,/produto,desktop,2024-06-05 19:00:00
2415,session_5087,,page_view,/checkout,mobile,2024-03-14 06:00:00
2416,session_1951,378,add_to_cart,/carrinho,mobile,2024-05-23 09:00:00
2417,session_7074,,begin_checkout,/carrinho,desktop,2024-05-05 12:00:00
2418,session_841,,begin_checkout,/categoria,mobile,2024-09-07 17:00:00
2419,session_1175,265,begin_checkout,/carrinho,mobile,2024-02-06 14:00:00
2420,session_5822,489,add_to_cart,/carrinho,mobile,2024-03-10 07:00:00
2421,session_1657,150,view_item,/categoria,mobile,2024-01-03 11:00:00
2422,session_3083,376,view_item,/categoria,mobile,2024-05-03 14:00:00
2423,session_7435,,page_view,/carrinho,mobile,2024-02-10 02:00:00
2424,session_5614,274,page_view,/carrinho,desktop,2024-02-15 01:00:00
2425,session_3772,503,purchase,/home,mobile,2024-03-03 17:00:00
2426,session_6069,294,add_to_cart,/home,mobile,2024-11-27 05:00:00
2427,session_6666,,page_view,/categoria,mobile,2024-11-21 19:00:00
2428,session_6235,,purchase,/home,mobile,2024-09-02 00:00:00
2429,session_3050,,page_view,/carrinho,mobile,2024-10-17 20:00:00
2430,session_7140,79,page_view,/checkout,mobile,2024-08-03 16:00:00
2431,session_8041,,add_to_cart,/categoria,tablet,2024-11-25 08:00:00
2432,session_9948,,add_to_cart,/categoria,mobile,2024-08-20 08:00:00
2433,session_9774,448,page_view,/categoria,desktop,2024-01-12 17:00:00
2434,session_9599,102,page_view,/home,desktop,2024-07-04 12:00:00
2435,session_6019,,page_view,/carrinho,desktop,2024-04-14 12:00:00
2436,session_1668,489,add_to_cart,/carrinho,desktop,2024-08-17 15:00:00
2437,session_3710,,add_to_cart,/carrinho,mobile,2025-01-22 05:00:00
2438,session_408,,page_view,/categoria,mobile,2024-06-30 20:00:00
2439,session_4267,224,view_item,/home,mobile,2024-09-19 17:00:00
2440,session_8042,,view_item,/checkout,mobile,2024-03-16 01:00:00
2441,session_3989,,purchase,/carrinho,tablet,2024-02-04 14:00:00
2442,session_6219,193,page_view,/home,desktop,2024-07-21 09:00:00
2443,session_9198,23,page_view,/carrinho,mobile,2024-03-05 16:00:00
2444,session_4121,,page_view,/categoria,desktop,2024-01-20 14:00:00
2445,session_9689,,begin_checkout,/home,mobile,2024-08-08 06:00:00
2446,session_5695,101,purchase,/home,mobile,2024-07-12 21:00:00
2447,session_9961,114,page_view,/produto,mobile,2024-12-03 17:00:00
2448,session_6573,,add_to_cart,/carrinho,mobile,2024-01-29 03:00:00
2449,session_8329,,page_view,/home,mobile,2024-01-11 15:00:00
2450,session_3545,,purchase,/categoria,mobile,2025-01-05 01:00:00
2451,session_8480,222,page_view,/produto,mobile,2024-05-28 00:00:00
2452,session_6787,328,view_item,/carrinho,mobile,2025-01-25 16:00:00
2453,session_9787,306,page_view,/categoria,mobile,2024-11-12 09:00:00
2454,session_721,42,page_view,/home,desktop,2024-02-08 18:00:00
2455,session_714,,page_view,/carrinho,desktop,2024-12-16 15:00:00
2456,session_55,,add_to_cart,/produto,mobile,2024-06-04 23:00:00
2457,session_3168,52,begin_checkout,/home,mobile,2024-04-11 14:00:00
2458,session_3756,,page_view,/home,desktop,2024-07-07 11:00:00
2459,session_7908,,page_view,/produto,mobile,2025-02-03 16:00:00
2460,session_4933,,page_view,/carrinho,desktop,2024-01-28 08:00:00
2461,session_5816,,page_view,/checkout,mobile,2024-01-09 17:00:00
2462,session_1967,,add_to_cart,/categoria,mobile,2024-10-31 09:00:00
2463,session_7121,122,purchase,/home,desktop,2024-08-23 16:00:00
2464,session_2997,,page_view,/produto,desktop,2024-12-23 11:00:00
2465,session_3663,,page_view,/categoria,mobile,2024-12-25 16:00:00
2466,session_1140,114,begin_checkout,/produto,tablet,2024-07-08 04:00:00
2467,session_3128,,add_to_cart,/home,tablet,2024-11-25 11:00:00
2468,session_7222,283,page_view,/home,desktop,2024-12-12 00:00:00
2469,session_7319,,page_view,/home,desktop,2024-06-27 02:00:00
2470,session_8694,143,begin_checkout,/checkout,mobile,2024-06-24 09:00:00
2471,session_4959,457,page_view,/checkout,mobile,2025-01-01 06:00:00
2472,session_8239,,page_view,/carrinho,mobile,2024-12-28 03:00:00
2473,session_6844,,purchase,/home,mobile,2024-11-13 16:00:00
2474,session_9743,199,page_view,/categoria,mobile,2024-12-26 18:00:00
2475,session_9284,36,page_view,/carrinho,mobile,2024-09-16 05:00:00
2476,session_8309,,add_to_cart,/carrinho,desktop,2024-02-19 10:00:00
2477,session_7839,442,page_view,/carrinho,mobile,2024-01-11 14:00:00
2478,session_9313,,purchase,/checkout,mobile,2024-08-03 13:00:00
2479,session_6370,130,view_item,/categoria,desktop,2024-09-30 13:00:00
2480,session_6145,427,page_view,/categoria,mobile,2024-02-15 01:00:00
2481,session_6767,419,purchase,/categoria,tablet,2024-08-10 04:00:00
2482,session_8783,139,page_view,/carrinho,desktop,2024-11-22 22:00:00
2483,session_6813,,page_view,/home,desktop,2024-03-03 21:00:00
2484,session_8905,,page_view,/produto,tablet,2024-07-18 03:00:00
2485,session_6449,248,page_view,/checkout,mobile,2024-07-22 07:00:00
2486,session_1796,,add_to_cart,/home,mobile,2024-09-05 09:00:00
2487,session_4106,111,view_item,/carrinho,mobile,2024-02-18 16:00:00
2488,session_6212,437,page_view,/carrinho,mobile,2024-05-25 19:00:00
2489,session_9931,,purchase,/produto,desktop,2024-09-26 20:00:00
2490,session_7426,,begin_checkout,/home,tablet,2024-06-03 04:00:00
2491,session_5646,,page_view,/categoria,desktop,2024-09-18 08:00:00
2492,session_4091,,add_to_cart,/checkout,desktop,2024-02-13 16:00:00
2493,session_3348,,page_view,/produto,mobile,2025-01-03 02:00:00
2494,session_2863,249,page_view,/categoria,mobile,2025-01-14 22:00:00
2495,session_7468,411,page_view,/carrinho,desktop,2024-11-30 19:00:00
2496,session_4771,,begin_checkout,/produto,desktop,2024-05-06 07:00:00
2497,session_7663,,page_view,/categoria,tablet,2024-06-14 20:00:00
2498,session_3149,,purchase,/home,mobile,2024-08-30 04:00:00
2499,session_6036,7,add_to_cart,/carrinho,desktop,2024-08-12 10:00:00
2500,session_8085,,begin_checkout,/produto,mobile,2024-05-10 02:00:00
2501,session_4845,,add_to_cart,/home,desktop,2025-01-31 01:00:00
2502,session_5571,497,add_to_cart,/checkout,desktop,2024-12-01 11:00:00
2503,session_2162,377,purchase,/carrinho,mobile,2024-03-17 04:00:00
2504,session_9075,,page_view,/categoria,mobile,2024-06-18 16:00:00
2505,session_7848,243,begin_checkout,/produto,mobile,2024-12-01 23:00:00
2506,session_973,429,page_view,/produto,mobile,2024-09-05 22:00:00
2507,session_7631,240,add_to_cart,/produto,desktop,2024-10-19 04:00:00
2508,session_6594,32,add_to_cart,/carrinho,mobile,2024-01-12 09:00:00
2509,session_8313,,purchase,/produto,desktop,2024-09-03 21:00:00
2510,session_3436,335,page_view,/carrinho,mobile,2024-01-15 02:00:00
2511,session_2775,447,purchase,/categoria,mobile,2024-09-14 17:00:00
2512,session_2596,474,add_to_cart,/carrinho,mobile,2024-01-24 09:00:00
2513,session_7258,52,purchase,/carrinho,desktop,2024-03-11 04:00:00
2514,session_2768,,view_item,/carrinho,desktop,2025-01-17 11:00:00
2515,session_7963,,view_item,/carrinho,mobile,2024-05-21 08:00:00
2516,session_9526,503,add_to_cart,/produto,mobile,2024-02-03 11:00:00
2517,session_6745,303,view_item,/checkout,mobile,2025-01-29 06:00:00
2518,session_2207,470,purchase,/carrinho,mobile,2024-10-27 06:00:00
2519,session_8734,,page_view,/carrinho,mobile,2024-09-15 16:00:00
2520,session_3760,490,page_view,/produto,mobile,2024-09-06 15:00:00
2521,session_5969,345,page_view,/produto,mobile,2024-09-16 20:00:00
2522,session_4933,,page_view,/carrinho,mobile,2024-10-29 14:00:00
2523,session_5799,453,view_item,/checkout,mobile,2024-01-09 01:00:00
2524,session_7645,409,page_view,/checkout,desktop,2024-09-20 09:00:00
2525,session_2451,119,add_to_cart,/produto,desktop,2024-09-02 02:00:00
2526,session_5421,308,add_to_cart,/home,mobile,2024-06-19 04:00:00
2527,session_8609,,view_item,/checkout,desktop,2024-02-01 18:00:00
2528,session_6729,159,page_view,/home,mobile,2024-10-25 03:00:00
2529,session_164,,add_to_cart,/carrinho,mobile,2024-10-11 04:00:00
2530,session_9914,,page_view,/produto,mobile,2025-01-08 08:00:00
2531,session_5411,189,add_to_cart,/categoria,desktop,2025-01-04 23:00:00
2532,session_1512,245,purchase,/home,mobile,2024-08-27 01:00:00
2533,session_7257,321,page_view,/home,mobile,2024-05-21 17:00:00
2534,session_5851,493,begin_checkout,/home,desktop,2024-10-16 07:00:00
2535,session_7131,348,page_view,/produto,mobile,2024-07-08 19:00:00
2536,session_509,,add_to_cart,/produto,mobile,2025-01-30 09:00:00
2537,session_7789,,page_view,/categoria,desktop,2024-04-09 09:00:00
2538,session_9818,314,begin_checkout,/categoria,desktop,2024-02-02 20:00:00
2539,session_5705,523,begin_checkout,/carrinho,tablet,2024-01-23 17:00:00
2540,session_1112,56,add_to_cart,/categoria,mobile,2024-12-24 16:00:00
2541,session_4228,,page_view,/checkout,mobile,2024-04-09 07:00:00
2542,session_4070,336,begin_checkout,/checkout,mobile,2024-12-23 17:00:00
2543,session_9703,452,add_to_cart,/home,mobile,2024-01-07 11:00:00
2544,session_7149,,add_to_cart,/produto,desktop,2024-01-22 14:00:00
2545,session_1488,,begin_checkout,/categoria,mobile,2024-01-20 23:00:00
2546,session_3360,,add_to_cart,/checkout,mobile,2024-03-07 17:00:00
2547,session_5202,,page_view,/produto,mobile,2024-11-16 08:00:00
2548,session_9307,275,page_view,/categoria,desktop,2024-08-19 04:00:00
2549,session_188,308,page_view,/carrinho,mobile,2024-07-07 02:00:00
2550,session_4126,,page_view,/checkout,mobile,2024-04-08 21:00:00
2551,session_9901,415,page_view,/categoria,desktop,2024-01-26 14:00:00
2552,session_9731,,page_view,/produto,desktop,2024-11-13 14:00:00
2553,session_195,,page_view,/home,tablet,2024-03-23 20:00:00
2554,session_4128,265,add_to_cart,/categoria,desktop,2024-01-06 17:00:00
2555,session_8289,,page_view,/categoria,desktop,2024-12-09 00:00:00
2556,session_9770,,add_to_cart,/carrinho,desktop,2024-05-18 21:00:00
2557,session_3065,,page_view,/checkout,desktop,2024-05-04 02:00:00
2558,session_9077,150,purchase,/produto,mobile,2024-09-05 12:00:00
2559,session_8869,,page_view,/home,mobile,2024-10-24 05:00:00
2560,session_5285,394,begin_checkout,/carrinho,mobile,2024-03-22 17:00:00
2561,session_4246,,page_view,/checkout,mobile,2024-09-19 15:00:00
2562,session_8876,,view_item,/categoria,desktop,2024-10-10 10:00:00
2563,session_897,,add_to_cart,/carrinho,mobile,2024-09-27 05:00:00
2564,session_7624,,begin_checkout,/carrinho,mobile,2024-01-20 00:00:00
2565,session_3459,,view_item,/home,desktop,2024-05-26 16:00:00
2566,session_2434,,page_view,/home,desktop,2024-09-15 16:00:00
2567,session_4545,,page_view,/categoria,mobile,2024-09-15 05:00:00
2568,session_7207,,begin_checkout,/home,desktop,2024-08-15 21:00:00
2569,session_4464,,page_view,/produto,mobile,2024-07-13 19:00:00
2570,session_685,,begin_checkout,/carrinho,mobile,2024-04-14 14:00:00
2571,session_4485,7,purchase,/produto,mobile,2024-12-14 23:00:00
2572,session_1032,,add_to_cart,/home,mobile,2024-12-26 04:00:00
2573,session_3756,70,page_view,/produto,mobile,2024-11-10 15:00:00
2574,session_9804,64,add_to_cart,/carrinho,mobile,2024-09-17 23:00:00
2575,session_2195,159,purchase,/home,tablet,2024-01-28 08:00:00
2576,session_7820,76,page_view,/home,mobile,2024-10-29 21:00:00
2577,session_5882,243,purchase,/home,tablet,2024-06-24 22:00:00
2578,session_9793,,begin_checkout,/categoria,mobile,2025-02-01 10:00:00
2579,session_3505,338,add_to_cart,/carrinho,desktop,2024-08-08 16:00:00
2580,session_8549,,view_item,/produto,mobile,2024-12-20 22:00:00
2581,session_1596,376,page_view,/checkout,mobile,2024-06-21 12:00:00
2582,session_668,242,add_to_cart,/checkout,desktop,2024-06-02 01:00:00
2583,session_4436,,begin_checkout,/checkout,mobile,2024-11-20 15:00:00
2584,session_8612,7,page_view,/categoria,mobile,2024-02-22 21:00:00
2585,session_2490,,purchase,/home,mobile,2024-01-04 15:00:00
2586,session_6149,,page_view,/carrinho,desktop,2024-10-20 21:00:00
2587,session_8724,,page_view,/carrinho,desktop,2024-06-26 10:00:00
2588,session_2819,,page_view,/home,mobile,2024-03-06 17:00:00
2589,session_5693,194,page_view,/checkout,desktop,2024-11-22 03:00:00
2590,session_1820,,page_view,/produto,desktop,2024-05-13 00:00:00
2591,session_4372,,page_view,/carrinho,desktop,2024-08-11 21:00:00
2592,session_8705,,page_view,/home,mobile,2024-03-02 21:00:00
2593,session_107,,begin_checkout,/checkout,desktop,2024-06-17 17:00:00
2594,session_2210,,page_view,/categoria,mobile,2024-06-19 01:00:00
2595,session_1475,468,begin_checkout,/categoria,mobile,2024-02-25 14:00:00
2596,session_3567,443,page_view,/checkout,desktop,2024-02-24 15:00:00
2597,session_6365,139,add_to_cart,/checkout,desktop,2024-05-08 23:00:00
2598,session_4666,100,page_view,/checkout,mobile,2024-03-05 06:00:00
2599,session_1036,315,add_to_cart,/home,mobile,2024-10-23 21:00:00
2600,session_7445,,begin_checkout,/produto,mobile,2024-02-06 17:00:00
2601,session_4545,459,page_view,/produto,desktop,2024-12-31 22:00:00
2602,session_9660,,page_view,/produto,mobile,2024-04-08 03:00:00
2603,session_4323,220,view_item,/home,desktop,2024-10-10 03:00:00
2604,session_1980,321,page_view,/categoria,mobile,2024-04-05 14:00:00
2605,session_3663,469,add_to_cart,/home,mobile,2024-03-24 08:00:00
2606,session_3122,315,add_to_cart,/home,desktop,2024-07-03 00:00:00
2607,session_2665,460,page_view,/home,desktop,2024-09-26 19:00:00
2608,session_4395,,add_to_cart,/checkout,desktop,2024-02-20 22:00:00
2609,session_4981,469,add_to_cart,/checkout,desktop,2024-08-08 08:00:00
2610,session_8805,,view_item,/categoria,mobile,2024-01-31 11:00:00
2611,session_1708,483,page_view,/carrinho,mobile,2024-04-15 20:00:00
2612,session_4702,,begin_checkout,/produto,desktop,2024-08-16 00:00:00
2613,session_9647,154,add_to_cart,/categoria,mobile,2024-03-07 16:00:00
2614,session_6650,467,purchase,/categoria,mobile,2024-08-11 06:00:00
2615,session_5008,204,page_view,/carrinho,mobile,2024-04-02 14:00:00
2616,session_5245,45,add_to_cart,/checkout,desktop,2024-10-22 00:00:00
2617,session_9433,,add_to_cart,/carrinho,desktop,2024-04-26 13:00:00
2618,session_4494,,page_view,/carrinho,desktop,2024-02-09 23:00:00
2619,session_3009,,page_view,/categoria,mobile,2024-08-20 10:00:00
2620,session_3461,,add_to_cart,/categoria,mobile,2024-08-03 19:00:00
2621,session_6882,,add_to_cart,/home,mobile,2025-01-06 21:00:00
2622,session_6471,44,page_view,/produto,mobile,2024-12-03 21:00:00
2623,session_1561,500,add_to_cart,/categoria,mobile,2024-01-23 18:00:00
2624,session_118,,page_view,/categoria,mobile,2024-01-24 17:00:00
2625,session_6196,282,page_view,/carrinho,mobile,2024-01-21 18:00:00
2626,session_9785,410,begin_checkout,/categoria,mobile,2024-03-22 01:00:00
2627,session_8049,,page_view,/checkout,mobile,2024-10-14 17:00:00
2628,session_9006,511,page_view,/categoria,mobile,2025-01-01 11:00:00
2629,session_9431,,add_to_cart,/home,mobile,2024-04-24 00:00:00
2630,session_717,85,page_view,/carrinho,mobile,2024-05-30 07:00:00
2631,session_1620,,add_to_cart,/categoria,mobile,2024-09-17 23:00:00
2632,session_3083,45,page_view,/categoria,desktop,2024-02-07 23:00:00
2633,session_7730,,add_to_cart,/categoria,mobile,2024-02-25 08:00:00
2634,session_8378,,add_to_cart,/carrinho,desktop,2024-03-17 12:00:00
2635,session_7619,503,view_item,/categoria,mobile,2024-11-01 02:00:00
2636,session_8158,37,begin_checkout,/categoria,desktop,2024-12-06 05:00:00
2637,session_9895,,view_item,/carrinho,mobile,2024-02-08 03:00:00
2638,session_8799,404,purchase,/carrinho,desktop,2024-09-20 10:00:00
2639,session_5804,486,view_item,/produto,mobile,2024-08-09 21:00:00
2640,session_4788,,purchase,/checkout,mobile,2024-02-17 05:00:00
2641,session_4881,,view_item,/home,mobile,2024-12-07 03:00:00
2642,session_4727,14,begin_checkout,/checkout,mobile,2024-09-07 16:00:00
2643,session_8619,502,page_view,/produto,mobile,2024-12-31 09:00:00
2644,session_1201,,view_item,/carrinho,mobile,2024-12-14 21:00:00
2645,session_2551,60,add_to_cart,/checkout,mobile,2025-01-27 16:00:00
2646,session_3285,414,add_to_cart,/checkout,desktop,2024-02-17 10:00:00
2647,session_6929,,add_to_cart,/home,mobile,2024-08-01 21:00:00
2648,session_4547,381,page_view,/carrinho,desktop,2025-01-27 11:00:00
2649,session_2540,273,page_view,/produto,desktop,2024-09-05 19:00:00
2650,session_4618,,add_to_cart,/checkout,desktop,2024-01-22 19:00:00
2651,session_5012,,begin_checkout,/carrinho,desktop,2024-11-22 20:00:00
2652,session_9180,326,page_view,/carrinho,mobile,2024-09-08 01:00:00
2653,session_641,,begin_checkout,/produto,mobile,2024-09-29 23:00:00
2654,session_3546,,page_view,/checkout,mobile,2024-05-17 20:00:00
2655,session_3686,475,add_to_cart,/checkout,mobile,2024-12-28 18:00:00
2656,session_9799,165,page_view,/home,tablet,2024-06-23 15:00:00
2657,session_2621,313,add_to_cart,/home,mobile,2024-05-02 21:00:00
2658,session_5271,,purchase,/produto,mobile,2024-06-09 15:00:00
2659,session_8051,,add_to_cart,/home,desktop,2024-05-01 21:00:00
2660,session_7075,,purchase,/checkout,mobile,2024-02-19 08:00:00
2661,session_3652,,begin_checkout,/produto,mobile,2024-03-15 10:00:00
2662,session_691,,begin_checkout,/checkout,mobile,2024-08-27 20:00:00
2663,session_5452,271,page_view,/checkout,mobile,2024-09-27 17:00:00
2664,session_730,173,page_view,/carrinho,mobile,2024-01-05 07:00:00
2665,session_4749,,page_view,/home,desktop,2024-08-10 23:00:00
2666,session_2418,,add_to_cart,/checkout,mobile,2024-01-18 16:00:00
2667,session_1761,,view_item,/carrinho,mobile,2024-08-25 21:00:00
2668,session_3273,219,add_to_cart,/categoria,mobile,2024-06-09 09:00:00
2669,session_492,,add_to_cart,/produto,desktop,2024-04-05 23:00:00
2670,session_8370,77,page_view,/home,mobile,2024-04-26 20:00:00
2671,session_9522,529,page_view,/carrinho,mobile,2024-07-19 21:00:00
2672,session_4340,41,view_item,/home,desktop,2024-10-23 13:00:00
2673,session_4927,,add_to_cart,/carrinho,mobile,2024-10-27 21:00:00
2674,session_5738,200,page_view,/checkout,desktop,2024-09-17 10:00:00
2675,session_1122,,page_view,/checkout,mobile,2024-11-15 05:00:00
2676,session_2137,,begin_checkout,/home,desktop,2024-06-09 06:00:00
2677,session_2364,232,view_item,/carrinho,mobile,2025-01-13 16:00:00
2678,session_830,172,page_view,/checkout,mobile,2024-01-25 11:00:00
2679,session_2225,,add_to_cart,/checkout,desktop,2024-09-17 12:00:00
2680,session_5184,341,page_view,/home,mobile,2024-02-22 01:00:00
2681,session_5800,,page_view,/home,mobile,2024-03-16 12:00:00
2682,session_2028,283,page_view,/produto,mobile,2024-12-19 01:00:00
2683,session_7539,,add_to_cart,/carrinho,mobile,2024-01-23 15:00:00
2684,session_2609,,page_view,/produto,mobile,2024-01-26 05:00:00
2685,session_3358,90,page_view,/categoria,mobile,2024-05-29 13:00:00
2686,session_9174,465,page_view,/checkout,mobile,2024-03-07 11:00:00
2687,session_6828,363,add_to_cart,/carrinho,mobile,2024-11-14 09:00:00
2688,session_9217,341,add_to_cart,/produto,mobile,2024-09-01 14:00:00
2689,session_2723,105,begin_checkout,/categoria,desktop,2024-04-14 09:00:00
2690,session_2964,216,add_to_cart,/home,desktop,2024-07-13 08:00:00
2691,session_7978,231,view_item,/categoria,desktop,2024-06-24 10:00:00
2692,session_9742,,add_to_cart,/carrinho,tablet,2024-11-26 11:00:00
2693,session_369,32,add_to_cart,/carrinho,mobile,2024-10-10 23:00:00
2694,session_8620,,view_item,/categoria,mobile,2024-08-04 01:00:00
2695,session_8447,,page_view,/produto,mobile,2024-04-19 10:00:00
2696,session_1948,312,page_view,/home,mobile,2024-01-21 16:00:00
2697,session_1200,505,page_view,/checkout,mobile,2024-07-06 10:00:00
2698,session_1718,521,add_to_cart,/checkout,mobile,2024-07-15 22:00:00
2699,session_3041,,purchase,/checkout,mobile,2024-09-01 18:00:00
2700,session_1000,362,purchase,/checkout,mobile,2024-01-26 01:00:00
2701,session_6927,233,page_view,/home,mobile,2024-06-30 12:00:00
2702,session_2127,,page_view,/carrinho,mobile,2024-07-05 02:00:00
2703,session_96,180,page_view,/checkout,mobile,2024-07-14 16:00:00
2704,session_1812,,begin_checkout,/carrinho,desktop,2024-09-13 19:00:00
2705,session_5556,,purchase,/home,mobile,2024-03-06 08:00:00
2706,session_6133,31,page_view,/checkout,desktop,2024-10-15 09:00:00
2707,session_4749,461,add_to_cart,/categoria,desktop,2024-01-28 11:00:00
2708,session_8782,237,page_view,/carrinho,desktop,2024-10-10 13:00:00
2709,session_1869,358,page_view,/home,mobile,2024-11-11 07:00:00
2710,session_5616,,begin_checkout,/home,desktop,2024-04-07 10:00:00
2711,session_4382,228,purchase,/produto,tablet,2024-11-26 14:00:00
2712,session_5860,13,page_view,/produto,desktop,2024-09-16 13:00:00
