item_id,pedido_id,produto_id,quantidade,preco_unitario,subtotal
2359,939,38,3,1608.59,4825.77
2360,940,29,2,443.29,886.58
2361,940,1,1,1567.29,1567.29
2362,941,2,1,457.8,457.8
2363,941,69,3,1420.76,4262.28
2364,942,11,1,822.48,822.48
2365,942,22,1,75.08,75.08
2366,942,43,1,1285.88,1285.88
2367,942,23,3,664.45,1993.35
2368,943,26,1,1399.87,1399.87
2369,943,48,1,1501.92,1501.92
2370,943,19,1,988.5,988.5
2371,944,64,3,772.42,2317.26
2372,944,68,2,1876.49,3752.98
2373,944,15,2,235.05,470.1
2374,944,71,2,128.09,256.18
2375,945,62,2,1709.77,3419.54
2376,945,37,1,153.11,153.11
2377,946,33,3,270.98,812.94
2378,947,42,1,371.66,371.66
2379,947,55,3,1409.4,4228.2
2380,947,39,2,1540.08,3080.16
2381,947,31,2,1054.88,2109.76
2382,948,61,2,140.49,280.98
2383,948,16,1,474.01,474.01
2384,948,37,2,153.11,306.22
2385,949,55,3,1409.4,4228.2
2386,949,16,3,474.01,1422.03
2387,950,74,1,1566.92,1566.92
2388,950,12,1,1752.2,1752.2
2389,951,55,1,1409.4,1409.4
2390,951,62,1,1709.77,1709.77
2391,951,32,3,765.62,2296.86
2392,952,5,3,33.6,100.8
2393,952,22,1,75.08,75.08
2394,952,38,1,1608.59,1608.59
2395,953,49,1,1487.67,1487.67
2396,953,11,1,822.48,822.48
2397,954,51,3,429.68,1289.04
2398,955,40,1,1475.12,1475.12
2399,955,38,3,1608.59,4825.77
2400,955,21,3,1216.13,3648.39
2401,956,20,3,1210.66,3631.98
2402,956,22,1,75.08,75.08
2403,956,65,1,939.51,939.51
2404,957,73,1,1821.4,1821.4
2405,957,24,3,1283.79,3851.37
2406,957,30,3,1655.41,4966.23
2407,957,79,1,815.61,815.61
2408,958,74,3,1566.92,4700.76
2409,958,28,1,1964.38,1964.38
2410,958,26,3,1399.87,4199.61
2411,958,64,2,772.42,1544.84
2412,959,79,3,815.61,2446.83
2413,959,9,3,387.1,1161.3
2414,959,46,2,1381.15,2762.3
2415,960,68,3,1876.49,5629.47
2416,960,20,2,1210.66,2421.32
2417,961,29,3,443.29,1329.87
2418,961,1,1,1567.29,1567.29
2419,961,49,1,1487.67,1487.67
2420,961,23,2,664.45,1328.9
2421,962,34,3,1478.85,4436.55
2422,962,8,2,358.66,717.32
2423,962,3,3,301.41,904.23
2424,963,35,3,494.54,1483.62
2425,963,13,3,1034.82,3104.46
2426,964,8,3,358.66,1075.98
2427,964,79,2,815.61,1631.22
2428,965,67,2,887.21,1774.42
2429,966,10,1,793.62,793.62
2430,966,59,3,1861.25,5583.75
2431,966,4,1,1336.09,1336.09
2432,966,18,2,133.92,267.84
2433,967,13,3,1034.82,3104.46
2434,967,51,1,429.68,429.68
2435,967,9,3,387.1,1161.3
2436,968,13,2,1034.82,2069.64
2437,969,43,2,1285.88,2571.76
2438,970,9,2,387.1,774.2
2439,970,11,3,822.48,2467.44
2440,971,29,1,443.29,443.29
2441,971,57,2,1185.26,2370.52
2442,971,22,2,75.08,150.16
2443,972,36,3,761.6,2284.8
2444,973,79,1,815.61,815.61
2445,973,51,1,429.68,429.68
2446,973,18,2,133.92,267.84
2447,974,80,3,1847.47,5542.41
2448,974,57,1,1185.26,1185.26
2449,975,31,2,1054.88,2109.76
2450,976,26,3,1399.87,4199.61
2451,977,36,3,761.6,2284.8
2452,978,75,2,43.75,87.5
2453,978,59,2,1861.25,3722.5
2454,978,6,3,381.29,1143.87
2455,979,28,1,1964.38,1964.38
2456,979,35,1,494.54,494.54
2457,979,65,2,939.51,1879.02
2458,979,70,2,1273.31,2546.62
2459,980,21,1,1216.13,1216.13
2460,980,5,3,33.6,100.8
2461,980,80,1,1847.47,1847.47
2462,980,77,3,473.59,1420.77
2463,981,57,2,1185.26,2370.52
2464,982,37,2,153.11,306.22
2465,982,5,3,33.6,100.8
2466,983,75,3,43.75,131.25
2467,983,11,1,822.48,822.48
2468,984,61,2,140.49,280.98
2469,985,6,2,381.29,762.58
2470,986,47,3,1982.42,5947.26
2471,986,78,2,288.66,577.32
2472,986,70,2,1273.31,2546.62
2473,987,26,2,1399.87,2799.74
2474,987,68,3,1876.49,5629.47
2475,987,35,1,494.54,494.54
2476,988,36,1,761.6,761.6
2477,988,30,2,1655.41,3310.82
2478,988,73,2,1821.4,3642.8
2479,988,53,1,1959.8,1959.8
2480,989,33,2,270.98,541.96
2481,990,49,1,1487.67,1487.67
2482,990,29,2,443.29,886.58
2483,991,55,2,1409.4,2818.8
2484,991,13,2,1034.82,2069.64
2485,991,23,3,664.45,1993.35
2486,991,45,3,381.06,1143.18
2487,992,12,2,1752.2,3504.4
2488,992,63,1,474.22,474.22
2489,992,25,3,323.43,970.29
2490,992,52,1,1144.03,1144.03
2491,993,72,3,1810.61,5431.83
2492,993,71,1,128.09,128.09
2493,994,23,1,664.45,664.45
2494,994,79,1,815.61,815.61
2495,994,54,1,355.53,355.53
2496,995,29,3,443.29,1329.87
2497,995,47,2,1982.42,3964.84
2498,995,39,3,1540.08,4620.24
2499,996,27,3,1499.37,4498.11
2500,996,61,2,140.49,280.98
2501,996,23,3,664.45,1993.35
2502,996,43,2,1285.88,2571.76
2503,997,59,1,1861.25,1861.25
2504,998,75,2,43.75,87.5
2505,998,46,2,1381.15,2762.3
2506,999,69,2,1420.76,2841.52
2507,999,62,3,1709.77,5129.31
2508,999,79,1,815.61,815.61
2509,1000,14,2,1455.01,2910.02
2510,1000,17,3,1414.7,4244.1
2511,1000,20,1,1210.66,1210.66
2512,1000,26,1,1399.87,1399.87
2513,1001,53,3,1959.8,5879.4
2514,1002,15,2,235.05,470.1
2515,1002,4,3,1336.09,4008.27
2516,1002,56,1,1183.95,1183.95
2517,1003,23,2,664.45,1328.9
2518,1003,41,2,619.8,1239.6
2519,1003,73,3,1821.4,5464.2
2520,1004,60,2,1571.59,3143.18
2521,1005,44,2,1007.35,2014.7
2522,1006,14,3,1455.01,4365.03
2523,1007,27,2,1499.37,2998.74
2524,1007,13,3,1034.82,3104.46
2525,1007,58,3,1404.31,4212.93
2526,1008,31,2,1054.88,2109.76
2527,1008,43,3,1285.88,3857.64
2528,1008,13,1,1034.82,1034.82
2529,1008,33,3,270.98,812.94
2530,1009,35,3,494.54,1483.62
2531,1009,3,2,301.41,602.82
2532,1009,74,2,1566.92,3133.84
2533,1009,69,1,1420.76,1420.76
2534,1010,43,1,1285.88,1285.88
2535,1011,6,1,381.29,381.29
2536,1011,80,3,1847.47,5542.41
2537,1012,8,1,358.66,358.66
2538,1012,46,2,1381.15,2762.3
2539,1013,33,3,270.98,812.94
2540,1013,17,2,1414.7,2829.4
2541,1013,77,2,473.59,947.18
2542,1014,66,2,977.28,1954.56
2543,1014,19,3,988.5,2965.5
2544,1014,47,3,1982.42,5947.26
2545,1015,22,3,75.08,225.24
2546,1015,75,2,43.75,87.5
2547,1016,43,3,1285.88,3857.64
2548,1016,28,3,1964.38,5893.14
2549,1016,3,3,301.41,904.23
2550,1016,42,1,371.66,371.66
2551,1017,75,1,43.75,43.75
2552,1017,62,1,1709.77,1709.77
2553,1017,26,1,1399.87,1399.87
2554,1017,76,1,142.74,142.74
2555,1018,31,1,1054.88,1054.88
2556,1018,10,2,793.62,1587.24
2557,1018,74,1,1566.92,1566.92
2558,1018,9,3,387.1,1161.3
2559,1019,44,3,1007.35,3022.05
2560,1019,71,2,128.09,256.18
2561,1020,12,2,1752.2,3504.4
2562,1020,80,2,1847.47,3694.94
2563,1020,68,3,1876.49,5629.47
2564,1021,33,3,270.98,812.94
2565,1021,13,2,1034.82,2069.64
2566,1021,51,3,429.68,1289.04
2567,1021,29,2,443.29,886.58
2568,1022,51,3,429.68,1289.04
2569,1022,55,1,1409.4,1409.4
2570,1022,54,2,355.53,711.06
2571,1023,74,2,1566.92,3133.84
2572,1023,45,1,381.06,381.06
2573,1023,12,3,1752.2,5256.6
2574,1024,29,2,443.29,886.58
2575,1024,77,2,473.59,947.18
2576,1024,68,1,1876.49,1876.49
2577,1024,61,1,140.49,140.49
2578,1025,40,2,1475.12,2950.24
2579,1025,53,3,1959.8,5879.4
2580,1025,24,3,1283.79,3851.37
2581,1025,54,1,355.53,355.53
2582,1026,22,3,75.08,225.24
2583,1027,64,3,772.42,2317.26
2584,1027,15,2,235.05,470.1
2585,1027,40,2,1475.12,2950.24
2586,1027,3,2,301.41,602.82
2587,1028,60,3,1571.59,4714.77
2588,1029,75,1,43.75,43.75
2589,1029,41,2,619.8,1239.6
2590,1029,29,1,443.29,443.29
2591,1030,5,3,33.6,100.8
2592,1030,3,3,301.41,904.23
2593,1030,30,1,1655.41,1655.41
2594,1030,74,2,1566.92,3133.84
2595,1031,40,3,1475.12,4425.36
2596,1031,49,2,1487.67,2975.34
2597,1031,20,2,1210.66,2421.32
2598,1032,52,1,1144.03,1144.03
2599,1032,30,2,1655.41,3310.82
2600,1032,71,2,128.09,256.18
2601,1033,4,1,1336.09,1336.09
2602,1034,58,1,1404.31,1404.31
2603,1034,22,3,75.08,225.24
2604,1034,18,1,133.92,133.92
2605,1035,20,3,1210.66,3631.98
2606,1035,44,1,1007.35,1007.35
2607,1035,33,3,270.98,812.94
2608,1035,41,3,619.8,1859.4
2609,1036,30,3,1655.41,4966.23
2610,1036,40,1,1475.12,1475.12
2611,1036,22,1,75.08,75.08
2612,1037,52,2,1144.03,2288.06
2613,1037,20,3,1210.66,3631.98
2614,1037,58,2,1404.31,2808.62
2615,1038,22,1,75.08,75.08
2616,1039,18,2,133.92,267.84
2617,1039,15,3,235.05,705.15
2618,1040,6,2,381.29,762.58
2619,1040,12,2,1752.2,3504.4
2620,1040,5,3,33.6,100.8
2621,1041,42,3,371.66,1114.98
2622,1041,57,3,1185.26,3555.78
2623,1042,11,2,822.48,1644.96
2624,1042,38,1,1608.59,1608.59
2625,1042,7,1,87.17,87.17
2626,1043,6,2,381.29,762.58
2627,1044,73,2,1821.4,3642.8
2628,1044,32,1,765.62,765.62
2629,1044,7,3,87.17,261.51
2630,1044,58,2,1404.31,2808.62
2631,1045,74,1,1566.92,1566.92
2632,1045,71,2,128.09,256.18
2633,1046,25,3,323.43,970.29
2634,1046,3,3,301.41,904.23
2635,1046,68,1,1876.49,1876.49
2636,1047,40,1,1475.12,1475.12
2637,1047,59,2,1861.25,3722.5
2638,1047,2,3,457.8,1373.4
2639,1048,30,2,1655.41,3310.82
2640,1049,63,1,474.22,474.22
2641,1049,26,1,1399.87,1399.87
2642,1049,43,3,1285.88,3857.64
2643,1049,16,3,474.01,1422.03
2644,1050,7,1,87.17,87.17
2645,1051,6,2,381.29,762.58
2646,1051,12,3,1752.2,5256.6
2647,1051,68,3,1876.49,5629.47
2648,1051,63,3,474.22,1422.66
2649,1052,29,1,443.29,443.29
2650,1053,37,3,153.11,459.33
2651,1053,23,1,664.45,664.45
2652,1054,13,1,1034.82,1034.82
2653,1055,43,3,1285.88,3857.64
2654,1056,52,3,1144.03,3432.09
2655,1056,28,1,1964.38,1964.38
2656,1056,49,3,1487.67,4463.01
2657,1057,11,3,822.48,2467.44
2658,1057,59,1,1861.25,1861.25
2659,1057,72,1,1810.61,1810.61
2660,1057,2,3,457.8,1373.4
2661,1058,46,2,1381.15,2762.3
2662,1058,73,3,1821.4,5464.2
2663,1059,73,1,1821.4,1821.4
2664,1059,77,2,473.59,947.18
2665,1060,15,3,235.05,705.15
2666,1061,28,2,1964.38,3928.76
2667,1062,40,2,1475.12,2950.24
2668,1062,44,3,1007.35,3022.05
2669,1062,51,1,429.68,429.68
2670,1063,8,3,358.66,1075.98
2671,1063,29,2,443.29,886.58
2672,1063,12,1,1752.2,1752.2
2673,1064,47,1,1982.42,1982.42
2674,1065,61,1,140.49,140.49
2675,1065,78,2,288.66,577.32
2676,1065,62,2,1709.77,3419.54
2677,1065,65,1,939.51,939.51
2678,1066,45,2,381.06,762.12
2679,1066,57,3,1185.26,3555.78
2680,1067,22,1,75.08,75.08
2681,1068,35,2,494.54,989.08
2682,1068,5,2,33.6,67.2
2683,1069,58,1,1404.31,1404.31
2684,1069,76,1,142.74,142.74
2685,1069,8,2,358.66,717.32
2686,1070,6,2,381.29,762.58
2687,1071,30,1,1655.41,1655.41
2688,1072,74,3,1566.92,4700.76
2689,1072,24,1,1283.79,1283.79
2690,1073,19,1,988.5,988.5
2691,1073,45,1,381.06,381.06
2692,1074,10,1,793.62,793.62
2693,1074,58,3,1404.31,4212.93
2694,1074,16,3,474.01,1422.03
2695,1075,75,3,43.75,131.25
2696,1075,26,1,1399.87,1399.87
2697,1075,1,2,1567.29,3134.58
2698,1076,2,2,457.8,915.6
2699,1076,17,3,1414.7,4244.1
2700,1076,58,3,1404.31,4212.93
2701,1077,27,3,1499.37,4498.11
2702,1077,28,2,1964.38,3928.76
2703,1077,52,1,1144.03,1144.03
2704,1077,68,2,1876.49,3752.98
2705,1078,7,3,87.17,261.51
2706,1078,8,1,358.66,358.66
2707,1078,42,3,371.66,1114.98
2708,1078,36,1,761.6,761.6
2709,1079,28,1,1964.38,1964.38
2710,1080,5,3,33.6,100.8
2711,1081,20,1,1210.66,1210.66
2712,1081,47,3,1982.42,5947.26
2713,1081,37,2,153.11,306.22
2714,1082,32,3,765.62,2296.86
2715,1082,31,2,1054.88,2109.76
2716,1082,64,1,772.42,772.42
2717,1083,19,3,988.5,2965.5
2718,1083,79,1,815.61,815.61
2719,1083,6,3,381.29,1143.87
2720,1083,44,1,1007.35,1007.35
2721,1084,29,1,443.29,443.29
2722,1084,25,3,323.43,970.29
2723,1084,31,3,1054.88,3164.64
2724,1085,47,3,1982.42,5947.26
2725,1086,68,1,1876.49,1876.49
2726,1086,44,1,1007.35,1007.35
2727,1086,67,1,887.21,887.21
2728,1086,58,1,1404.31,1404.31
2729,1087,29,1,443.29,443.29
2730,1087,71,3,128.09,384.27
2731,1087,33,1,270.98,270.98
2732,1087,50,2,1902.02,3804.04
2733,1088,62,2,1709.77,3419.54
2734,1088,48,2,1501.92,3003.84
2735,1088,25,2,323.43,646.86
2736,1088,14,1,1455.01,1455.01
2737,1089,47,2,1982.42,3964.84
2738,1090,26,3,1399.87,4199.61
2739,1090,77,2,473.59,947.18
2740,1091,79,1,815.61,815.61
2741,1091,37,3,153.11,459.33
2742,1091,3,2,301.41,602.82
2743,1091,27,3,1499.37,4498.11
2744,1092,67,3,887.21,2661.63
2745,1092,29,1,443.29,443.29
2746,1093,69,1,1420.76,1420.76
2747,1093,6,2,381.29,762.58
2748,1094,74,1,1566.92,1566.92
2749,1094,2,3,457.8,1373.4
2750,1095,27,3,1499.37,4498.11
2751,1095,62,1,1709.77,1709.77
2752,1095,41,2,619.8,1239.6
2753,1096,47,3,1982.42,5947.26
2754,1096,4,3,1336.09,4008.27
2755,1097,65,3,939.51,2818.53
2756,1098,42,1,371.66,371.66
2757,1098,35,1,494.54,494.54
2758,1099,72,1,1810.61,1810.61
2759,1099,8,2,358.66,717.32
2760,1099,20,3,1210.66,3631.98
2761,1099,31,2,1054.88,2109.76
2762,1100,33,1,270.98,270.98
2763,1100,24,1,1283.79,1283.79
2764,1101,4,1,1336.09,1336.09
2765,1101,50,3,1902.02,5706.06
2766,1101,53,1,1959.8,1959.8
2767,1101,28,1,1964.38,1964.38
2768,1102,18,1,133.92,133.92
2769,1102,31,1,1054.88,1054.88
2770,1102,80,3,1847.47,5542.41
2771,1102,39,3,1540.08,4620.24
2772,1103,38,1,1608.59,1608.59
2773,1103,25,2,323.43,646.86
2774,1103,36,1,761.6,761.6
2775,1103,42,1,371.66,371.66
2776,1104,62,3,1709.77,5129.31
2777,1104,23,1,664.45,664.45
2778,1105,76,1,142.74,142.74
2779,1105,27,2,1499.37,2998.74
2780,1106,49,1,1487.67,1487.67
2781,1106,2,2,457.8,915.6
2782,1106,24,2,1283.79,2567.58
2783,1106,69,1,1420.76,1420.76
2784,1107,48,3,1501.92,4505.76
2785,1107,60,2,1571.59,3143.18
2786,1107,36,3,761.6,2284.8
2787,1108,42,3,371.66,1114.98
2788,1109,24,1,1283.79,1283.79
2789,1109,45,3,381.06,1143.18
2790,1110,17,1,1414.7,1414.7
2791,1111,44,2,1007.35,2014.7
2792,1112,69,3,1420.76,4262.28
2793,1112,8,1,358.66,358.66
2794,1113,40,2,1475.12,2950.24
2795,1114,29,3,443.29,1329.87
2796,1114,66,3,977.28,2931.84
2797,1114,63,2,474.22,948.44
2798,1114,12,2,1752.2,3504.4
2799,1115,69,3,1420.76,4262.28
2800,1115,67,1,887.21,887.21
2801,1115,32,2,765.62,1531.24
2802,1115,35,2,494.54,989.08
2803,1116,47,2,1982.42,3964.84
2804,1117,28,1,1964.38,1964.38
2805,1118,22,3,75.08,225.24
2806,1119,46,2,1381.15,2762.3
2807,1119,16,1,474.01,474.01
2808,1119,10,3,793.62,2380.86
2809,1119,59,3,1861.25,5583.75
2810,1120,18,1,133.92,133.92
2811,1120,61,1,140.49,140.49
2812,1120,65,3,939.51,2818.53
2813,1120,16,2,474.01,948.02
2814,1121,44,1,1007.35,1007.35
2815,1122,21,3,1216.13,3648.39
2816,1123,71,2,128.09,256.18
2817,1124,78,3,288.66,865.98
2818,1124,2,2,457.8,915.6
2819,1125,43,2,1285.88,2571.76
2820,1125,59,3,1861.25,5583.75
2821,1126,10,1,793.62,793.62
2822,1126,64,2,772.42,1544.84
2823,1126,41,3,619.8,1859.4
2824,1126,61,2,140.49,280.98
2825,1127,37,3,153.11,459.33
2826,1127,76,1,142.74,142.74
2827,1127,65,2,939.51,1879.02
2828,1128,7,2,87.17,174.34
2829,1128,37,2,153.11,306.22
2830,1129,9,1,387.1,387.1
2831,1130,56,2,1183.95,2367.9
2832,1130,12,1,1752.2,1752.2
2833,1130,26,1,1399.87,1399.87
2834,1131,60,3,1571.59,4714.77
2835,1131,78,2,288.66,577.32
2836,1131,32,2,765.62,1531.24
2837,1131,20,1,1210.66,1210.66
2838,1132,72,1,1810.61,1810.61
2839,1132,6,2,381.29,762.58
2840,1132,55,1,1409.4,1409.4
2841,1132,40,2,1475.12,2950.24
2842,1133,4,2,1336.09,2672.18
2843,1133,55,3,1409.4,4228.2
2844,1133,38,3,1608.59,4825.77
2845,1134,72,3,1810.61,5431.83
2846,1135,46,3,1381.15,4143.45
2847,1135,52,3,1144.03,3432.09
2848,1135,59,1,1861.25,1861.25
2849,1136,40,2,1475.12,2950.24
2850,1137,50,2,1902.02,3804.04
2851,1137,57,1,1185.26,1185.26
2852,1138,73,3,1821.4,5464.2
2853,1138,53,2,1959.8,3919.6
2854,1139,72,3,1810.61,5431.83
2855,1139,18,3,133.92,401.76
2856,1140,35,2,494.54,989.08
2857,1140,71,2,128.09,256.18
2858,1140,51,3,429.68,1289.04
2859,1141,62,3,1709.77,5129.31
2860,1142,18,2,133.92,267.84
2861,1143,21,2,1216.13,2432.26
2862,1144,23,2,664.45,1328.9
2863,1144,3,3,301.41,904.23
2864,1144,38,2,1608.59,3217.18
2865,1145,69,1,1420.76,1420.76
2866,1145,21,2,1216.13,2432.26
2867,1145,74,2,1566.92,3133.84
2868,1145,1,2,1567.29,3134.58
2869,1146,25,1,323.43,323.43
2870,1146,7,1,87.17,87.17
2871,1147,74,1,1566.92,1566.92
2872,1147,29,3,443.29,1329.87
2873,1148,44,3,1007.35,3022.05
2874,1149,26,3,1399.87,4199.61
2875,1149,74,2,1566.92,3133.84
2876,1150,65,3,939.51,2818.53
2877,1150,3,2,301.41,602.82
2878,1150,64,2,772.42,1544.84
2879,1151,58,2,1404.31,2808.62
2880,1151,62,2,1709.77,3419.54
2881,1151,21,2,1216.13,2432.26
2882,1152,23,1,664.45,664.45
2883,1153,36,3,761.6,2284.8
2884,1154,78,3,288.66,865.98
2885,1154,17,2,1414.7,2829.4
2886,1155,21,3,1216.13,3648.39
2887,1155,73,1,1821.4,1821.4
2888,1156,29,2,443.29,886.58
2889,1157,62,1,1709.77,1709.77
2890,1157,61,2,140.49,280.98
2891,1157,25,3,323.43,970.29
2892,1158,43,3,1285.88,3857.64
2893,1159,28,3,1964.38,5893.14
2894,1159,6,3,381.29,1143.87
2895,1159,35,3,494.54,1483.62
2896,1159,8,2,358.66,717.32
2897,1160,62,1,1709.77,1709.77
2898,1160,63,2,474.22,948.44
2899,1160,27,1,1499.37,1499.37
2900,1160,25,3,323.43,970.29
2901,1161,35,1,494.54,494.54
2902,1161,38,1,1608.59,1608.59
2903,1162,67,2,887.21,1774.42
2904,1162,38,1,1608.59,1608.59
2905,1162,13,3,1034.82,3104.46
2906,1162,16,3,474.01,1422.03
2907,1163,60,1,1571.59,1571.59
2908,1163,9,1,387.1,387.1
2909,1163,1,1,1567.29,1567.29
2910,1164,44,3,1007.35,3022.05
2911,1164,51,1,429.68,429.68
2912,1164,7,1,87.17,87.17
2913,1165,42,3,371.66,1114.98
2914,1165,73,3,1821.4,5464.2
2915,1165,57,1,1185.26,1185.26
2916,1165,1,2,1567.29,3134.58
2917,1166,43,3,1285.88,3857.64
2918,1167,77,2,473.59,947.18
2919,1167,61,1,140.49,140.49
2920,1167,52,2,1144.03,2288.06
2921,1168,51,3,429.68,1289.04
2922,1168,27,3,1499.37,4498.11
2923,1168,15,1,235.05,235.05
2924,1168,26,1,1399.87,1399.87
2925,1169,37,2,153.11,306.22
2926,1169,20,3,1210.66,3631.98
2927,1170,51,2,429.68,859.36
2928,1170,46,1,1381.15,1381.15
2929,1170,10,2,793.62,1587.24
2930,1170,77,3,473.59,1420.77
2931,1171,19,1,988.5,988.5
2932,1171,57,2,1185.26,2370.52
2933,1171,10,1,793.62,793.62
2934,1172,41,3,619.8,1859.4
2935,1172,66,2,977.28,1954.56
2936,1172,73,2,1821.4,3642.8
2937,1172,5,2,33.6,67.2
2938,1173,42,1,371.66,371.66
2939,1173,73,1,1821.4,1821.4
2940,1173,19,1,988.5,988.5
2941,1173,59,1,1861.25,1861.25
2942,1174,31,2,1054.88,2109.76
2943,1175,17,1,1414.7,1414.7
2944,1175,4,2,1336.09,2672.18
2945,1176,69,2,1420.76,2841.52
2946,1176,12,1,1752.2,1752.2
2947,1176,4,3,1336.09,4008.27
2948,1177,21,2,1216.13,2432.26
2949,1177,22,1,75.08,75.08
2950,1178,69,1,1420.76,1420.76
2951,1178,63,1,474.22,474.22
2952,1178,34,2,1478.85,2957.7
2953,1179,31,1,1054.88,1054.88
2954,1180,42,2,371.66,743.32
2955,1180,12,1,1752.2,1752.2
2956,1181,62,3,1709.77,5129.31
2957,1181,66,2,977.28,1954.56
2958,1182,16,2,474.01,948.02
2959,1183,46,2,1381.15,2762.3
2960,1183,42,2,371.66,743.32
2961,1183,52,2,1144.03,2288.06
2962,1183,47,3,1982.42,5947.26
2963,1184,57,3,1185.26,3555.78
2964,1185,27,3,1499.37,4498.11
2965,1185,34,2,1478.85,2957.7
2966,1186,6,1,381.29,381.29
2967,1186,12,1,1752.2,1752.2
2968,1186,51,2,429.68,859.36
2969,1187,48,3,1501.92,4505.76
2970,1188,73,2,1821.4,3642.8
2971,1188,12,3,1752.2,5256.6
2972,1189,20,1,1210.66,1210.66
2973,1189,78,2,288.66,577.32
2974,1190,25,1,323.43,323.43
2975,1190,63,3,474.22,1422.66
2976,1190,52,1,1144.03,1144.03
2977,1191,21,2,1216.13,2432.26
2978,1192,70,3,1273.31,3819.93
2979,1192,26,1,1399.87,1399.87
2980,1192,9,1,387.1,387.1
2981,1192,8,3,358.66,1075.98
2982,1193,1,1,1567.29,1567.29
2983,1193,51,2,429.68,859.36
2984,1193,20,1,1210.66,1210.66
2985,1194,20,3,1210.66,3631.98
2986,1194,1,3,1567.29,4701.87
2987,1194,15,1,235.05,235.05
2988,1195,61,2,140.49,280.98
2989,1196,47,2,1982.42,3964.84
2990,1196,72,3,1810.61,5431.83
2991,1196,59,1,1861.25,1861.25
2992,1196,78,3,288.66,865.98
2993,1197,51,1,429.68,429.68
2994,1197,64,3,772.42,2317.26
2995,1197,61,1,140.49,140.49
2996,1197,23,1,664.45,664.45
2997,1198,19,1,988.5,988.5
2998,1199,29,1,443.29,443.29
2999,1199,50,1,1902.02,1902.02
3000,1200,67,1,887.21,887.21
3001,1200,25,2,323.43,646.86
3002,1200,72,2,1810.61,3621.22
3003,1200,76,2,142.74,285.48
3004,1201,56,3,1183.95,3551.85
3005,1201,54,3,355.53,1066.59
3006,1202,53,1,1959.8,1959.8
3007,1202,37,3,153.11,459.33
3008,1202,60,2,1571.59,3143.18
3009,1203,34,2,1478.85,2957.7
3010,1204,37,2,153.11,306.22
3011,1204,38,3,1608.59,4825.77
3012,1204,59,2,1861.25,3722.5
3013,1204,21,1,1216.13,1216.13
3014,1205,48,3,1501.92,4505.76
3015,1206,69,3,1420.76,4262.28
3016,1206,31,2,1054.88,2109.76
3017,1206,62,2,1709.77,3419.54
3018,1207,30,2,1655.41,3310.82
3019,1207,16,2,474.01,948.02
3020,1208,63,2,474.22,948.44
3021,1208,4,1,1336.09,1336.09
3022,1208,65,1,939.51,939.51
3023,1208,8,2,358.66,717.32
3024,1209,12,2,1752.2,3504.4
3025,1209,23,2,664.45,1328.9
3026,1209,33,2,270.98,541.96
3027,1210,50,3,1902.02,5706.06
3028,1210,62,1,1709.77,1709.77
3029,1210,61,1,140.49,140.49
3030,1211,44,2,1007.35,2014.7
3031,1211,14,2,1455.01,2910.02
3032,1211,53,1,1959.8,1959.8
3033,1211,43,1,1285.88,1285.88
3034,1212,7,3,87.17,261.51
3035,1212,22,3,75.08,225.24
3036,1213,63,1,474.22,474.22
3037,1213,30,2,1655.41,3310.82
3038,1214,59,1,1861.25,1861.25
3039,1215,25,2,323.43,646.86
3040,1216,25,2,323.43,646.86
3041,1217,24,2,1283.79,2567.58
3042,1217,11,2,822.48,1644.96
3043,1218,23,1,664.45,664.45
3044,1218,18,1,133.92,133.92
3045,1218,42,3,371.66,1114.98
3046,1218,6,3,381.29,1143.87
3047,1219,35,1,494.54,494.54
3048,1219,69,2,1420.76,2841.52
3049,1219,61,2,140.49,280.98
3050,1219,23,1,664.45,664.45
3051,1220,71,1,128.09,128.09
3052,1221,41,1,619.8,619.8
3053,1222,46,2,1381.15,2762.3
3054,1222,48,3,1501.92,4505.76
3055,1223,4,1,1336.09,1336.09
3056,1224,63,2,474.22,948.44
3057,1224,41,3,619.8,1859.4
3058,1224,12,2,1752.2,3504.4
3059,1225,46,3,1381.15,4143.45
3060,1225,31,3,1054.88,3164.64
3061,1225,60,1,1571.59,1571.59
3062,1226,46,1,1381.15,1381.15
3063,1226,40,3,1475.12,4425.36
3064,1227,33,3,270.98,812.94
3065,1227,5,1,33.6,33.6
3066,1228,22,1,75.08,75.08
3067,1228,65,2,939.51,1879.02
3068,1228,75,1,43.75,43.75
3069,1228,71,1,128.09,128.09
3070,1229,2,2,457.8,915.6
3071,1230,79,1,815.61,815.61
3072,1230,23,2,664.45,1328.9
3073,1230,68,1,1876.49,1876.49
3074,1231,74,3,1566.92,4700.76
3075,1231,70,1,1273.31,1273.31
3076,1231,47,3,1982.42,5947.26
3077,1232,39,3,1540.08,4620.24
3078,1233,9,1,387.1,387.1
3079,1234,16,3,474.01,1422.03
3080,1234,36,3,761.6,2284.8
3081,1235,78,2,288.66,577.32
3082,1235,51,3,429.68,1289.04
3083,1235,30,3,1655.41,4966.23
3084,1236,28,1,1964.38,1964.38
3085,1236,64,2,772.42,1544.84
3086,1236,69,2,1420.76,2841.52
3087,1237,44,2,1007.35,2014.7
3088,1237,80,3,1847.47,5542.41
3089,1238,15,2,235.05,470.1
3090,1238,78,3,288.66,865.98
3091,1239,6,1,381.29,381.29
3092,1239,2,1,457.8,457.8
3093,1239,27,1,1499.37,1499.37
3094,1239,26,3,1399.87,4199.61
3095,1240,37,3,153.11,459.33
